Geolocation,Subsector,1980 Quarter 1,1980 Quarter 2,1980 Quarter 3,1980 Quarter 4,1980 Annual,1981 Quarter 1,1981 Quarter 2,1981 Quarter 3,1981 Quarter 4,1981 Annual,1982 Quarter 1,1982 Quarter 2,1982 Quarter 3,1982 Quarter 4,1982 Annual,1983 Quarter 1,1983 Quarter 2,1983 Quarter 3,1983 Quarter 4,1983 Annual,1984 Quarter 1,1984 Quarter 2,1984 Quarter 3,1984 Quarter 4,1984 Annual,1985 Quarter 1,1985 Quarter 2,1985 Quarter 3,1985 Quarter 4,1985 Annual,1986 Quarter 1,1986 Quarter 2,1986 Quarter 3,1986 Quarter 4,1986 Annual,1987 Quarter 1,1987 Quarter 2,1987 Quarter 3,1987 Quarter 4,1987 Annual,1988 Quarter 1,1988 Quarter 2,1988 Quarter 3,1988 Quarter 4,1988 Annual,1989 Quarter 1,1989 Quarter 2,1989 Quarter 3,1989 Quarter 4,1989 Annual,1990 Quarter 1,1990 Quarter 2,1990 Quarter 3,1990 Quarter 4,1990 Annual,1991 Quarter 1,1991 Quarter 2,1991 Quarter 3,1991 Quarter 4,1991 Annual,1992 Quarter 1,1992 Quarter 2,1992 Quarter 3,1992 Quarter 4,1992 Annual,1993 Quarter 1,1993 Quarter 2,1993 Quarter 3,1993 Quarter 4,1993 Annual,1994 Quarter 1,1994 Quarter 2,1994 Quarter 3,1994 Quarter 4,1994 Annual,1995 Quarter 1,1995 Quarter 2,1995 Quarter 3,1995 Quarter 4,1995 Annual,1996 Quarter 1,1996 Quarter 2,1996 Quarter 3,1996 Quarter 4,1996 Annual,1997 Quarter 1,1997 Quarter 2,1997 Quarter 3,1997 Quarter 4,1997 Annual,1998 Quarter 1,1998 Quarter 2,1998 Quarter 3,1998 Quarter 4,1998 Annual,1999 Quarter 1,1999 Quarter 2,1999 Quarter 3,1999 Quarter 4,1999 Annual,2000 Quarter 1,2000 Quarter 2,2000 Quarter 3,2000 Quarter 4,2000 Annual,2001 Quarter 1,2001 Quarter 2,2001 Quarter 3,2001 Quarter 4,2001 Annual,2002 Quarter 1,2002 Quarter 2,2002 Quarter 3,2002 Quarter 4,2002 Annual,2003 Quarter 1,2003 Quarter 2,2003 Quarter 3,2003 Quarter 4,2003 Annual,2004 Quarter 1,2004 Quarter 2,2004 Quarter 3,2004 Quarter 4,2004 Annual,2005 Quarter 1,2005 Quarter 2,2005 Quarter 3,2005 Quarter 4,2005 Annual,2006 Quarter 1,2006 Quarter 2,2006 Quarter 3,2006 Quarter 4,2006 Annual,2007 Quarter 1,2007 Quarter 2,2007 Quarter 3,2007 Quarter 4,2007 Annual,2008 Quarter 1,2008 Quarter 2,2008 Quarter 3,2008 Quarter 4,2008 Annual,2009 Quarter 1,2009 Quarter 2,2009 Quarter 3,2009 Quarter 4,2009 Annual,2010 Quarter 1,2010 Quarter 2,2010 Quarter 3,2010 Quarter 4,2010 Annual,2011 Quarter 1,2011 Quarter 2,2011 Quarter 3,2011 Quarter 4,2011 Annual,2012 Quarter 1,2012 Quarter 2,2012 Quarter 3,2012 Quarter 4,2012 Annual,2013 Quarter 1,2013 Quarter 2,2013 Quarter 3,2013 Quarter 4,2013 Annual,2014 Quarter 1,2014 Quarter 2,2014 Quarter 3,2014 Quarter 4,2014 Annual,2015 Quarter 1,2015 Quarter 2,2015 Quarter 3,2015 Quarter 4,2015 Annual,2016 Quarter 1,2016 Quarter 2,2016 Quarter 3,2016 Quarter 4,2016 Annual,2017 Quarter 1,2017 Quarter 2,2017 Quarter 3,2017 Quarter 4,2017 Annual,2018 Quarter 1,2018 Quarter 2,2018 Quarter 3,2018 Quarter 4,2018 Annual,2019 Quarter 1,2019 Quarter 2,2019 Quarter 3,2019 Quarter 4,2019 Annual,2020 Quarter 1,2020 Quarter 2,2020 Quarter 3,2020 Quarter 4,2020 Annual,2021 Quarter 1,2021 Quarter 2,2021 Quarter 3,2021 Quarter 4,2021 Annual,2022 Quarter 1,2022 Quarter 2,2022 Quarter 3,2022 Quarter 4,2022 Annual,2023 Quarter 1,2023 Quarter 2,2023 Quarter 3,2023 Quarter 4,2023 Annual,2024 Quarter 1,2024 Quarter 2,2024 Quarter 3,2024 Quarter 4,2024 Annual,2025 Quarter 1,2025 Quarter 2,2025 Quarter 3,2025 Quarter 4,2025 Annual,2026 Quarter 1,2026 Quarter 2,2026 Quarter 3,2026 Quarter 4,2026 Annual
....South Cotabato,....Marine Municipal Fisheries,..,..,..,..,16742.00,..,..,..,..,16705.00,..,..,..,..,12473.00,..,..,..,..,14883.00,..,..,..,..,13955.00,..,..,..,..,9381.00,..,..,..,..,8861.00,..,..,..,..,8294.00,..,..,..,..,9013.00,..,..,..,..,9644.00,..,..,..,..,7768.00,..,..,..,..,6973.00,..,..,..,..,9433.00,1822.00,2376.00,1746.00,4753.00,10697.00,235.00,315.00,244.00,113.00,907.00,233.00,272.00,630.00,930.00,2065.00,800.00,275.00,502.00,1999.00,3576.00,682.00,270.00,864.00,1791.00,3607.00,588.00,263.00,944.00,1510.00,3305.00,1003.00,625.00,615.00,2658.00,4901.00,1507.00,610.00,684.00,1661.00,4462.00,1174.00,665.00,632.00,1631.00,4102.00,1208.00,1037.00,599.00,1783.00,4627.00,1230.00,1062.00,596.00,1369.00,4257.00,1211.74,1033.78,720.29,1346.59,4312.40,1145.25,1190.50,906.49,1150.20,4392.44,501.72,442.86,247.30,608.50,1800.38,509.31,413.86,373.71,336.08,1632.96,461.64,311.58,360.44,456.93,1590.59,383.08,328.48,294.10,429.22,1434.88,372.62,312.46,272.01,425.97,1383.06,390.16,308.14,292.29,559.18,1549.77,466.27,338.00,304.20,468.99,1577.46,470.86,370.59,448.22,479.06,1768.73,459.81,429.23,367.97,461.13,1718.14,361.59,303.42,475.80,719.10,1859.91,509.42,356.97,540.97,703.12,2110.48,963.79,724.83,941.68,820.13,3450.43,1479.32,1046.78,936.62,948.96,4411.68,1122.91,292.17,127.66,204.33,1747.07,180.06,480.93,414.66,357.80,1433.45,298.69,521.09,520.77,594.70,1935.25,507.22,699.23,740.46,744.63,2691.54,760.19,866.55,1012.39,1668.45,4307.58,1721.00,1485.07,841.94,801.11,4849.12,869.95,706.85,916.38,954.95,3448.13,1226.60,..,..,..,..
....South Cotabato,....Inland Municipal Fisheries,..,..,..,..,323.00,..,..,..,..,328.00,..,..,..,..,219.00,..,..,..,..,279.00,..,..,..,..,308.00,..,..,..,..,323.00,..,..,..,..,316.00,..,..,..,..,307.00,..,..,..,..,275.00,..,..,..,..,276.00,..,..,..,..,207.00,..,..,..,..,274.00,..,..,..,..,270.00,195.00,195.00,125.00,132.00,647.00,118.00,104.00,107.00,116.00,445.00,323.00,227.00,186.00,134.00,870.00,303.00,221.00,192.00,146.00,862.00,339.00,215.00,183.00,179.00,916.00,120.00,80.00,60.00,65.00,325.00,218.00,230.00,190.00,114.00,752.00,225.00,241.00,197.00,117.00,780.00,226.00,273.00,214.00,109.00,822.00,223.00,51.00,91.00,99.00,464.00,224.00,54.00,97.00,94.00,469.00,173.50,52.50,76.50,79.50,382.00,72.86,32.61,33.13,60.17,198.77,36.07,39.35,40.91,42.34,158.67,46.80,49.93,54.95,52.86,204.54,55.30,57.57,67.17,66.02,246.06,47.26,64.45,78.45,69.90,260.06,46.81,55.09,79.92,64.75,246.57,50.33,54.13,84.42,63.37,252.25,58.57,63.22,72.72,71.26,265.77,66.75,73.34,80.72,82.80,303.61,66.31,75.06,88.55,81.53,311.45,69.73,85.67,88.58,87.90,331.88,67.36,105.03,101.63,112.18,386.20,77.72,88.57,84.84,103.44,354.57,97.65,116.38,100.84,112.25,427.12,136.70,122.90,129.02,123.94,512.56,123.81,97.98,110.78,126.05,458.62,137.13,48.17,54.96,41.95,282.21,47.99,65.12,66.58,50.79,230.47,18.06,32.20,52.68,59.67,162.60,33.76,43.35,39.55,25.44,142.10,26.77,10.84,19.79,18.92,76.31,92.98,..,..,..,..
....South Cotabato,..Aquaculture,..,..,..,..,254.00,..,..,..,..,543.00,..,..,..,..,728.00,..,..,..,..,733.00,..,..,..,..,776.00,..,..,..,..,643.00,..,..,..,..,647.00,..,..,..,..,741.00,..,..,..,..,1104.00,..,..,..,..,1220.00,..,..,..,..,1224.81,..,..,..,..,1366.55,..,..,..,..,2089.00,6198.00,2163.00,5586.00,2666.00,16613.00,1110.00,1121.00,364.00,261.00,2856.00,1140.00,882.00,790.00,843.00,3655.00,1103.00,970.00,964.00,980.00,4017.00,1131.00,595.00,998.00,105.00,2829.00,943.00,453.00,890.00,135.00,2421.00,1093.00,508.00,915.00,118.00,2634.00,813.00,360.00,889.00,200.00,2262.00,827.00,389.00,634.00,175.00,2025.00,900.00,477.00,687.00,255.00,2319.00,762.90,438.00,646.80,266.85,2114.55,798.90,405.05,665.86,247.45,2117.26,820.44,540.26,758.78,408.30,2527.78,834.07,527.79,719.90,396.52,2478.28,916.03,526.67,821.51,429.12,2693.33,936.53,701.24,583.93,767.48,2989.18,959.38,549.09,621.42,849.57,2979.47,1200.10,727.34,658.59,871.45,3457.47,1174.80,790.17,735.67,825.83,3526.48,1044.93,805.32,768.66,919.03,3537.94,1042.07,910.73,899.09,849.73,3701.62,976.20,894.53,987.85,915.25,3773.84,863.62,740.98,745.55,834.44,3184.60,814.23,642.29,664.78,698.56,2819.86,822.67,386.25,589.67,582.31,2380.90,787.39,380.13,459.98,518.71,2146.21,859.78,607.36,687.24,832.07,2986.45,955.58,599.69,541.88,688.68,2785.83,803.19,541.63,466.13,579.73,2390.68,493.92,448.39,485.46,815.08,2242.84,844.61,620.29,423.93,704.80,2593.63,599.58,1681.04,1142.86,2330.79,5754.26,692.95,1077.17,1142.87,1518.39,4431.37,778.97,..,..,..,..
....Sultan Kudarat,FISHERIES,..,..,..,..,5506.00,..,..,..,..,2055.00,..,..,..,..,5250.00,..,..,..,..,8141.00,..,..,..,..,5422.00,..,..,..,..,4935.00,..,..,..,..,12005.00,..,..,..,..,11779.00,..,..,..,..,8434.00,..,..,..,..,9424.00,..,..,..,..,9318.84,..,..,..,..,9529.34,..,..,..,..,8393.00,3534.00,2156.00,1156.00,1062.00,7908.00,2389.00,1078.00,785.00,1006.00,5258.00,1613.00,1158.00,1178.00,1250.00,5199.00,1250.00,1131.00,1250.00,1278.00,4909.00,1227.00,1190.00,3734.00,3480.00,9631.00,2250.00,3398.00,6321.00,4118.00,16087.00,2961.00,4316.00,4670.00,5079.00,17026.00,3521.00,5062.00,5222.00,5421.00,19226.00,4010.00,5479.00,5368.00,4570.00,19427.00,5184.00,5679.00,5627.00,8969.00,25459.00,6079.00,7877.00,6300.40,8802.40,29058.80,7454.80,7234.94,6625.99,9397.10,30712.83,8510.28,7670.03,6831.37,9123.81,32135.49,8815.17,9282.98,6766.39,9374.86,34239.40,8595.38,10179.55,6959.51,9435.70,35170.15,8514.61,9429.48,7287.22,8326.84,33558.14,9490.24,9631.43,7388.02,8408.43,34918.11,8462.24,9689.86,7376.27,8443.82,33972.19,9486.60,9223.44,7126.34,8577.08,34413.47,9407.60,9034.24,6522.49,7119.28,32083.61,7281.50,9250.49,6769.33,6201.08,29502.40,7419.09,9000.03,5953.83,6018.78,28391.74,5603.92,6264.13,5611.29,4945.85,22425.19,4050.65,4569.82,4626.00,4531.25,17777.72,4240.54,3866.71,4749.15,4462.28,17318.68,2658.49,3223.45,3384.32,3560.64,12826.89,2055.89,2707.11,1900.17,2021.99,8685.16,2031.22,1018.09,1876.74,1487.22,6413.26,2930.43,4851.30,2330.45,2262.50,12374.69,2983.55,4922.93,2657.22,3157.53,13721.23,4937.26,4242.37,4855.84,4820.85,18856.31,2978.81,3862.04,3920.92,4638.16,15399.93,4795.86,2802.49,2459.68,5773.79,15831.82,4416.59,..,..,..,..
....Sultan Kudarat,..Commercial Fisheries,..,..,..,..,213.00,..,..,..,..,87.00,..,..,..,..,100.00,..,..,..,..,128.00,..,..,..,..,68.00,..,..,..,..,30.00,..,..,..,..,33.00,..,..,..,..,5.00,..,..,..,..,44.00,..,..,..,..,48.00,..,..,..,..,..,..,..,..,..,..,..,..,..,..,968.00,491.00,357.00,347.00,396.00,1591.00,370.00,218.00,192.00,192.00,972.00,120.00,135.00,167.00,153.00,575.00,126.00,139.00,226.00,170.00,661.00,105.00,141.00,750.00,803.00,1799.00,415.00,248.00,619.00,825.00,2107.00,672.00,269.00,510.00,712.00,2163.00,702.00,493.00,493.00,616.00,2304.00,706.00,567.00,536.00,570.00,2379.00,684.00,580.00,619.00,580.00,2463.00,773.00,640.00,386.00,418.00,2217.00,475.03,548.89,550.97,644.17,2219.06,1121.24,1130.40,1282.08,1070.91,4604.63,1182.37,1302.10,1287.23,1155.24,4926.94,1178.08,1361.52,1309.17,1066.20,4914.97,1172.92,1353.50,1274.82,1108.63,4909.87,1243.89,1412.60,1263.94,1107.47,5027.90,1220.25,1454.43,1202.65,1098.17,4975.50,1235.41,1413.60,1182.09,902.45,4733.55,1059.80,1325.17,1213.09,862.63,4460.69,1097.34,1348.85,1226.99,856.53,4529.71,989.04,1232.64,1185.78,1224.09,4631.55,791.87,1012.94,1186.66,1087.79,4079.26,780.55,930.13,1163.95,1076.00,3950.63,1022.07,941.85,1351.30,1039.82,4355.04,227.64,889.69,258.52,652.20,2028.05,142.70,622.16,305.47,265.22,1335.55,72.86,54.97,201.20,112.03,441.06,30.77,43.23,118.93,105.81,298.74,46.50,115.34,265.10,244.35,671.28,102.71,200.34,132.52,298.44,734.01,87.10,73.70,95.84,158.65,415.28,56.07,63.75,77.31,95.39,292.51,42.99,..,..,..,..
....Sultan Kudarat,..Municipal Fisheries,..,..,..,..,5293.00,..,..,..,..,1761.00,..,..,..,..,4391.00,..,..,..,..,7800.00,..,..,..,..,4782.00,..,..,..,..,4301.00,..,..,..,..,11322.00,..,..,..,..,11124.00,..,..,..,..,7729.00,..,..,..,..,8700.00,..,..,..,..,8334.00,..,..,..,..,8429.00,..,..,..,..,6534.00,2986.00,1600.00,779.00,617.00,5982.00,1953.00,679.00,515.00,686.00,3833.00,1354.00,896.00,919.00,976.00,4145.00,995.00,931.00,968.00,980.00,3874.00,980.00,981.00,2904.00,2602.00,7467.00,1695.00,3117.00,5660.00,3191.00,13663.00,1935.00,3740.00,3881.00,4004.00,13560.00,2406.00,3958.00,4268.00,4288.00,14920.00,2568.00,4062.00,4447.00,2816.00,13893.00,2611.00,3971.00,3800.00,3685.00,14067.00,2719.00,4304.00,3757.00,3441.00,14221.00,3261.67,3657.66,3947.07,3802.29,14668.69,3455.17,3586.67,4009.49,4066.39,15117.72,3620.37,3699.57,3897.44,4432.17,15649.55,3564.30,4214.44,4058.54,4436.33,16273.61,3748.65,4208.09,4124.28,4666.24,16747.26,3929.68,4314.76,4290.70,4650.24,17185.38,3782.40,4436.05,4323.59,4667.37,17209.41,3974.21,4382.82,4224.44,4904.77,17486.24,3969.48,4267.27,4289.26,4778.89,17304.90,3661.56,4341.91,4306.62,4290.11,16600.20,3654.55,4047.83,3898.21,3892.16,15492.75,2724.57,3088.28,3617.13,3322.03,12752.01,2312.94,2497.85,3030.45,3157.17,10998.41,2365.68,2376.97,2915.75,3058.23,10716.63,1927.40,1276.34,2407.53,2481.56,8092.83,1440.55,746.79,1105.74,1257.75,4550.83,1308.19,604.74,1335.57,885.46,4133.96,2244.36,2233.76,1688.90,1397.79,7564.81,2812.38,4164.09,2058.07,2539.80,11574.34,4704.47,3916.23,4543.20,4236.61,17400.52,2729.69,3398.90,3312.44,3728.75,13169.78,4512.51,2386.07,2096.09,5001.60,13996.27,3894.45,..,..,..,..
....Sultan Kudarat,....Marine Municipal Fisheries,..,..,..,..,5293.00,..,..,..,..,1761.00,..,..,..,..,626.00,..,..,..,..,1647.00,..,..,..,..,3710.00,..,..,..,..,3336.00,..,..,..,..,9104.00,..,..,..,..,6967.00,..,..,..,..,3767.00,..,..,..,..,4640.00,..,..,..,..,5031.00,..,..,..,..,6116.00,..,..,..,..,4256.00,1708.00,248.00,274.00,167.00,2397.00,1706.00,222.00,249.00,313.00,2490.00,986.00,287.00,393.00,466.00,2132.00,650.00,340.00,427.00,450.00,1867.00,624.00,332.00,410.00,434.00,1800.00,561.00,395.00,520.00,554.00,2030.00,611.00,398.00,521.00,571.00,2101.00,611.00,513.00,512.00,546.00,2182.00,622.00,583.00,549.00,549.00,2303.00,638.00,590.00,540.00,583.00,2351.00,750.00,680.00,537.00,416.00,2383.00,480.68,600.03,647.05,613.18,2340.94,907.23,1457.25,1504.67,1604.49,5473.64,778.34,1773.75,1592.60,1811.28,5955.97,870.30,1884.15,1745.01,1698.97,6198.43,853.36,1823.40,1717.38,1764.26,6158.40,974.24,1911.25,1729.48,1749.59,6364.56,941.12,1951.02,1669.44,1729.32,6290.90,959.10,1931.83,1609.46,1734.94,6235.33,946.87,1827.20,1659.72,1720.99,6154.78,1025.34,1873.85,1711.31,1698.43,6308.93,995.77,1567.44,1611.99,1659.48,5834.68,1030.83,1413.42,1706.22,1605.23,5755.70,978.70,1215.30,1551.05,1499.94,5244.99,1213.72,1236.50,1632.29,1501.37,5583.88,893.13,664.40,560.10,1365.94,3483.57,447.14,498.97,551.68,718.80,2216.59,289.81,298.67,376.49,356.26,1321.23,332.06,509.35,398.25,308.63,1548.29,394.00,1571.12,815.92,875.76,3656.80,719.71,637.46,691.51,592.82,2641.50,360.04,1052.50,595.21,814.53,2822.27,559.38,920.25,642.62,779.90,2902.14,545.28,..,..,..,..
....Sultan Kudarat,....Inland Municipal Fisheries,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3765.00,..,..,..,..,6153.00,..,..,..,..,1072.00,..,..,..,..,965.00,..,..,..,..,2218.00,..,..,..,..,4157.00,..,..,..,..,3962.00,..,..,..,..,4060.00,..,..,..,..,3303.00,..,..,..,..,2313.00,..,..,..,..,2278.00,1278.00,1352.00,505.00,450.00,3585.00,247.00,457.00,266.00,373.00,1343.00,368.00,609.00,526.00,510.00,2013.00,345.00,591.00,541.00,530.00,2007.00,356.00,649.00,2494.00,2168.00,5667.00,1134.00,2722.00,5140.00,2637.00,11633.00,1324.00,3342.00,3360.00,3433.00,11459.00,1795.00,3445.00,3756.00,3742.00,12738.00,1946.00,3479.00,3898.00,2267.00,11590.00,1973.00,3381.00,3260.00,3102.00,11716.00,1969.00,3624.00,3220.00,3025.00,11838.00,2780.99,3057.63,3300.02,3189.11,12327.75,2547.94,2129.42,2504.82,2461.90,9644.08,2842.03,1925.82,2304.84,2620.89,9693.58,2694.00,2330.29,2313.53,2737.36,10075.18,2895.29,2384.69,2406.90,2901.98,10588.86,2955.44,2403.51,2561.22,2900.65,10820.82,2841.28,2485.03,2654.15,2938.05,10918.51,3015.11,2450.99,2614.98,3169.83,11250.91,3022.61,2440.07,2629.54,3057.90,11150.12,2636.22,2468.06,2595.31,2591.68,10291.27,2658.78,2480.39,2286.22,2232.68,9658.07,1693.74,1674.86,1910.91,1716.80,6996.31,1334.24,1282.55,1479.40,1657.23,5753.42,1151.96,1140.47,1283.46,1556.86,5132.75,1034.27,611.94,1847.43,1115.62,4609.26,993.41,247.82,554.06,538.95,2334.24,1018.38,306.07,959.08,529.20,2812.73,1912.30,1724.41,1290.65,1089.16,6016.52,2418.38,2592.97,1242.15,1664.04,7917.54,3984.76,3278.78,3851.69,3643.79,14759.02,2369.65,2346.40,2717.23,2914.23,10347.51,3953.14,1465.82,1453.47,4221.70,11094.13,3349.17,..,..,..,..
....Sultan Kudarat,..Aquaculture,..,..,..,..,..,..,..,..,..,207.00,..,..,..,..,759.00,..,..,..,..,213.00,..,..,..,..,572.00,..,..,..,..,604.00,..,..,..,..,650.00,..,..,..,..,650.00,..,..,..,..,661.00,..,..,..,..,676.00,..,..,..,..,984.84,..,..,..,..,1100.34,..,..,..,..,891.00,57.00,199.00,30.00,49.00,335.00,66.00,181.00,78.00,128.00,453.00,139.00,127.00,92.00,121.00,479.00,129.00,61.00,56.00,128.00,374.00,142.00,68.00,80.00,75.00,365.00,140.00,33.00,42.00,102.00,317.00,354.00,307.00,279.00,363.00,1303.00,413.00,611.00,461.00,517.00,2002.00,736.00,850.00,385.00,1184.00,3155.00,1889.00,1128.00,1208.00,4704.00,8929.00,2587.00,2933.00,2157.40,4943.40,12620.80,3718.10,3028.39,2127.95,4950.64,13825.08,3933.87,2952.96,1539.80,3986.51,12413.14,4012.43,4281.31,1581.72,3787.45,13662.91,3853.00,4603.59,1591.80,3933.17,13981.57,3593.04,3867.89,1888.12,2551.97,11901.01,4316.67,3904.07,1833.38,2650.72,12704.83,3459.59,3799.38,1850.03,2678.28,11787.28,4276.98,3427.02,1719.81,2769.86,12193.68,4378.32,3441.80,1020.14,1477.76,10318.02,2522.60,3559.73,1235.72,1054.44,8372.49,2775.50,3719.56,869.84,902.53,8267.44,2087.48,2162.91,807.50,536.03,5593.92,957.16,1141.84,431.60,298.08,2828.68,852.79,547.89,482.10,364.23,2247.01,503.45,1057.42,718.27,426.88,2706.01,472.64,1338.16,488.96,499.02,2798.78,650.17,358.38,339.97,489.73,1838.24,655.30,2574.31,522.62,758.90,4511.14,124.67,643.50,334.06,373.38,1475.61,130.08,125.79,180.11,285.80,721.79,162.03,389.44,512.64,750.76,1814.88,227.28,352.67,286.28,676.80,1543.04,479.15,..,..,..,..
..Region XIII (Caraga),FISHERIES,..,..,..,..,40939.00,..,..,..,..,45270.00,..,..,..,..,49238.00,..,..,..,..,62862.00,..,..,..,..,70168.00,..,..,..,..,73709.00,..,..,..,..,87957.00,..,..,..,..,89579.00,..,..,..,..,88102.00,..,..,..,..,91339.00,..,..,..,..,95974.00,..,..,..,..,107165.00,..,..,..,..,97026.00,27174.00,18021.00,16854.00,25233.00,87282.00,24084.00,19753.00,14317.00,19264.00,77418.00,23504.00,20511.00,15781.00,21755.00,81551.00,22758.00,18107.00,15051.00,16198.00,72114.00,22641.00,18042.00,14038.00,14908.00,69629.00,20403.00,18350.00,15622.00,13718.00,68093.00,20883.00,21335.00,19688.00,18636.00,80542.00,24003.00,23076.00,21496.50,19687.00,88262.50,23692.00,27314.00,24087.00,18111.00,93204.00,24812.20,26757.00,24324.70,18504.10,94398.00,25876.00,25799.60,23682.60,18103.99,93462.19,24937.10,24696.08,24051.99,20311.74,93996.91,26266.05,23903.13,23784.64,20241.10,94194.91,24482.09,28082.72,24219.45,21485.61,98269.88,25855.70,29631.70,28924.33,24643.88,109055.62,26264.16,31085.81,29623.17,24188.92,111162.06,23733.45,33142.81,25479.54,21300.80,103656.61,20394.73,33496.64,25751.84,21546.49,101189.70,18408.78,30649.95,25029.89,22063.86,96152.48,18672.48,29599.02,24126.81,21368.14,93766.45,16865.09,27061.24,22847.51,21266.79,88040.64,15614.76,23076.95,23676.06,22745.06,85112.83,15979.34,22794.63,22953.85,21620.88,83348.70,15805.31,20337.61,19627.83,20474.09,76244.84,15464.49,20995.42,18278.89,19779.28,74518.09,15708.68,19716.50,17948.72,21080.82,74454.72,15161.82,20060.85,15641.95,18164.64,69029.25,14158.69,19848.39,14689.01,17905.64,66601.73,13901.17,17570.73,13803.51,16286.20,61561.61,11518.00,18832.30,13306.70,13216.91,56873.91,13675.42,15776.87,13762.09,14946.98,58161.37,14821.96,17278.85,12238.61,12121.02,56460.44,11299.37,14181.84,13466.40,10831.85,49779.47,12526.49,..,..,..,..
..Region XIII (Caraga),..Commercial Fisheries,..,..,..,..,416.00,..,..,..,..,339.00,..,..,..,..,606.00,..,..,..,..,731.00,..,..,..,..,939.00,..,..,..,..,590.00,..,..,..,..,378.00,..,..,..,..,609.00,..,..,..,..,362.00,..,..,..,..,859.00,..,..,..,..,4888.00,..,..,..,..,1260.00,..,..,..,..,4389.00,673.00,786.00,1197.00,784.00,3440.00,759.00,762.00,802.00,805.00,3128.00,671.00,966.00,1690.00,1365.00,4692.00,658.00,1007.00,1017.00,903.00,3585.00,702.00,750.00,1290.00,1383.00,4125.00,1113.00,1009.00,1282.00,1265.00,4669.00,1044.00,1027.00,1323.00,1318.00,4712.00,1143.00,1041.00,1356.00,1285.00,4825.00,1138.00,1024.00,1385.00,1227.00,4774.00,1116.00,1145.00,1069.00,1339.00,4669.00,1145.00,1233.00,1111.00,1187.00,4676.00,1180.00,1211.00,1081.00,1211.50,4683.50,1732.10,1818.09,1275.00,1224.00,6049.19,1598.00,1941.00,1239.68,1559.69,6338.37,1658.33,1832.90,1598.28,1843.44,6932.95,1952.74,1734.19,1626.41,1901.55,7214.89,1773.79,1808.13,1620.65,1473.64,6676.21,1678.91,1866.84,2009.12,1666.80,7221.67,1284.37,1734.95,1613.09,1432.33,6064.74,1118.59,1359.53,1455.60,1265.65,5199.37,1220.38,1310.23,1383.76,1250.99,5165.36,1068.00,1172.24,1277.47,1356.02,4873.73,998.58,1169.10,1347.47,1329.62,4844.77,1057.14,1177.89,1180.01,1757.60,5172.64,1641.50,1512.17,1600.91,1905.20,6659.78,1702.50,1996.75,1738.49,1834.14,7271.88,2793.06,2230.10,1460.75,1625.46,8109.37,2668.82,2336.18,2100.19,1685.35,8790.54,2477.65,2135.58,2256.93,1626.77,8496.93,2325.72,3421.24,2994.26,2432.35,11173.57,2446.89,3296.02,3264.81,5713.70,14721.41,3170.00,4606.60,2677.95,1673.12,12127.68,1980.18,2905.98,2710.47,1957.33,9553.96,2596.82,..,..,..,..
..Region XIII (Caraga),..Municipal Fisheries,..,..,..,..,38566.00,..,..,..,..,42706.00,..,..,..,..,46407.00,..,..,..,..,59371.00,..,..,..,..,65850.00,..,..,..,..,69976.00,..,..,..,..,84981.00,..,..,..,..,85766.00,..,..,..,..,84336.00,..,..,..,..,86766.00,..,..,..,..,86767.00,..,..,..,..,101082.00,..,..,..,..,86108.00,25161.00,16227.00,14014.00,23293.00,78695.00,22346.00,18144.00,12731.00,17180.00,70401.00,22145.00,18407.00,13245.00,19636.00,73433.00,21630.00,16018.00,12856.00,14315.00,64819.00,21446.00,16199.00,11951.00,12658.00,62254.00,18799.00,16363.00,13520.00,11571.00,60253.00,17809.00,17462.00,14733.00,14290.00,64294.00,19802.00,17796.00,15014.00,13987.00,66599.00,19926.00,17580.00,17397.00,13138.00,68041.00,20135.00,17173.00,11765.00,12835.00,61908.00,20459.00,19430.00,13265.00,13017.00,66171.00,20637.01,18040.75,13094.03,13207.00,64978.79,21526.35,17774.64,14509.75,13752.81,67563.55,19642.42,18759.90,14484.89,14494.07,67381.28,21015.14,19940.77,18027.75,16962.57,75946.23,20885.80,20339.19,18470.60,17193.00,76888.59,19071.73,19444.77,16555.01,15309.38,70380.89,16422.31,19682.09,17335.93,15628.69,69069.02,15194.24,17400.66,17381.55,16624.24,66600.69,15726.61,15830.01,16583.26,15958.38,64098.26,13746.08,14498.98,15807.56,15424.92,59477.54,12522.16,13826.95,16715.01,16596.45,59660.57,13050.50,13931.79,16521.04,15911.63,59414.96,13104.36,13117.59,14675.07,15292.57,56189.59,12456.53,13797.28,12948.50,13562.29,52764.60,12458.94,12617.95,12515.36,14271.31,51863.56,10323.25,12933.83,10974.52,11655.62,45887.22,9549.67,12100.69,9656.95,11558.89,42866.20,8714.28,11361.55,9313.77,9891.42,39281.02,7451.08,11189.87,8732.42,8833.03,36206.40,9540.46,10525.84,8543.49,7360.40,35970.19,9474.85,10655.76,7976.03,8730.83,36837.47,8362.56,9490.36,8651.16,7405.15,33909.24,8810.33,..,..,..,..
